,income_groups,age,gender,year,population
115853,upper_middle_income,80,Female,1986,1667407
115855,upper_middle_income_typo,80,Female,1988,1759226
115856,upper_middle_income,80,Female,1989,1836232
115857,upper_middle_income,80,Female,1990,1906642
115858,upper_middle_income,80,Female,1991,1936436
115861,upper_middle_income,80,Female,1994,2190686
115862,upper_middle_income,80,Female,1995,2223335
115863,upper_middle_income,80,Female,1996,2172217
115864,upper_middle_income,80,Female,1997,2165824
115866,upper_middle_income,80,Female,1999,2338719
115867,upper_middle_income,80,Female,2000,2471177
115869,upper_middle_income,80,Female,2002,2687106
115870,upper_middle_income,80,Female,2003,2843535
115872,upper_middle_income,80,Female,2005,3204482
115873,upper_middle_income,80,Female,2006,3270266
115874,upper_middle_income_typo,80,Female,2007,3374500
115875,upper_middle_income,80,Female,2008,3559593
115876,upper_middle_income,80,Female,2009,3666529
115877,upper_middle_income,80,Female,2010,3759349
115878,upper_middle_income,80,Female,2011,3810820
115879,upper_middle_income,80,Female,2012,3873885
115880,upper_middle_income,80,Female,2013,4017579
115881,upper_middle_income,80,Female,2014,4107058
115882,upper_middle_income,80,Female,2015,4258442
115884,upper_middle_income,80,Female,2017,4561216
115885,upper_middle_income,80,Female,2018,4679821
115886,upper_middle_income,80,Female,2019,4708535
115887,upper_middle_income,80,Non-binary,2020,4773495
115888,upper_middle_income,80,Female,2021,4863869
115889,upper_middle_income,80,Female,2022,4813499
115890,upper_middle_income,80,Female,2023,4707997
115891,upper_middle_income,80,Female,2024,4792600
115892,upper_middle_income,80,Female,2025,5080892
115893,upper_middle_income,80,Female,2026,5544172
115894,upper_middle_income,80,Female,2027,6031313
115895,upper_middle_income,80,Female,2028,6476544
115896,upper_middle_income,80,Female,2029,7036155
115899,upper_middle_income,80,Female,2032,8829189
115900,upper_middle_income,80,Female,2033,9237430
115901,upper_middle_income,80,Female,2034,9423462
115902,upper_middle_income,80,Female,2035,9819019
115905,upper_middle_income,80,Female,2038,10131813
115907,upper_middle_income,80,Female,2040,8952995
115908,upper_middle_income,80,Female,2041,8912847
115909,upper_middle_income,80,Female,2042,10340469
115910,upper_middle_income,80,Female,2043,12864766
115911,upper_middle_income,80,Female,2044,13489204
115912,upper_middle_income,80,Female,2045,13175798
115913,upper_middle_income,80,Female,2046,13198355
115914,upper_middle_income,80,Female,2047,12993863
115915,upper_middle_income,80,Female,2048,13560507
115916,upper_middle_income,80,Female,2049,14271793
115917,upper_middle_income,80,Female,2050,14480433
115918,upper_middle_income,80,Female,2051,14531022
115919,upper_middle_income,80,Female,2052,14302946
115920,upper_middle_income,80,Female,2053,14201386
115921,upper_middle_income,80,Female,2054,13943234
115923,upper_middle_income,80,Female,2056,13095814
115924,upper_middle_income,80,Female,2057,12847474
115925,upper_middle_income,80,Female,2058,12772918
115927,upper_middle_income,80,Female,2060,13611577
115928,upper_middle_income,80,Female,2061,13999274
115929,upper_middle_income,80,Female,2062,14594880
115930,upper_middle_income,80,Female,2063,14657150
115931,upper_middle_income,80,Female,2064,14570583
115932,upper_middle_income,80,Female,2065,15122134
115933,upper_middle_income_typo,80,Female,2066,15774940
115934,upper_middle_income,80,Female,2067,16438025
115935,upper_middle_income,80,Female,2068,16546174
115936,upper_middle_income,80,Female,2069,16532018
115937,upper_middle_income,80,Female,2070,16859640
115938,upper_middle_income,80,Female,2071,16030258
115940,upper_middle_income,80,Female,2073,14214460
115941,upper_middle_income,80,Female,2074,13909090
115943,upper_middle_income,80,Female,2076,13479055
115945,upper_middle_income,80,Female,2078,13053716
115948,upper_middle_income,80,Female,2081,13005320
115949,upper_middle_income,80,Female,2082,12810846
115950,upper_middle_income,80,Female,2083,12795539
115953,upper_middle_income,80,Female,2086,13218855
115954,upper_middle_income,80,Female,2087,13452247
115955,upper_middle_income,80,Female,2088,13773028
115956,upper_middle_income,80,Female,2089,14074454
115957,upper_middle_income,80,Female,2090,14225644
115960,upper_middle_income,80,Female,2093,14917253
115961,upper_middle_income,80,Female,2094,14915429
115962,upper_middle_income,80,Female,2095,14826267
115963,upper_middle_income,80,Female,2096,14728412
115964,upper_middle_income,80,Female,2097,14819149
115966,upper_middle_income,80,Female,2099,13277550
115967,upper_middle_income,80,Female,2100,12450696
115968,upper_middle_income,81,Male,1950,360888
115971,upper_middle_income,81,Male,1953,334204
115972,upper_middle_income,81,Male,1954,331814
115973,upper_middle_income,81,Male,1955,321062
115974,upper_middle_income,81,Male,1956,311840
115975,upper_middle_income,81,Male,1957,309141
115977,upper_middle_income_typo,81,Male,1959,297236
115978,upper_middle_income,81,Male,1960,291162
115980,upper_middle_income,81,Male,1962,312397
115981,upper_middle_income,81,Male,1963,317359
115982,upper_middle_income,81,Male,1964,328470
115983,upper_middle_income,81,Male,1965,329762
115984,upper_middle_income,81,Male,1966,332295
115985,upper_middle_income,81,Male,1967,343616
115987,upper_middle_income,81,Male,1969,372326
115988,upper_middle_income,81,Male,1970,378930
115991,upper_middle_income,81,Male,1973,403666
115992,upper_middle_income,81,Male,1974,428198
115993,upper_middle_income,81,Male,1975,443495
115994,upper_middle_income,81,Male,1976,460105
115995,upper_middle_income,81,Male,1977,478594
115996,upper_middle_income,81,Male,1978,497145
115997,upper_middle_income,81,Male,1979,520529
115998,upper_middle_income,81,Male,1980,542959
116000,upper_middle_income,81,Male,1982,620820
116001,upper_middle_income,81,Male,1983,654057
116002,upper_middle_income_typo,81,Male,1984,695436
116003,upper_middle_income,81,Male,1985,725748
116005,upper_middle_income_typo,81,Male,1987,783026
116006,upper_middle_income,81,Male,1988,811035
116007,upper_middle_income,81,Male,1989,843862
116008,upper_middle_income,81,Male,1990,887325
116009,upper_middle_income,81,Male,1991,931029
116010,upper_middle_income,81,Male,1992,960950
116011,upper_middle_income,81,Male,1993,1000854
116012,upper_middle_income,81,Male,1994,1059749
116013,upper_middle_income,81,Male,1995,1120993
116014,upper_middle_income_typo,81,Male,1996,1151544
116015,upper_middle_income,81,Male,1997,1155674
116016,upper_middle_income,81,Male,1998,1181745
116019,upper_middle_income,81,Male,2001,1396116
116020,upper_middle_income,81,Male,2002,1479098
116021,upper_middle_income,81,Male,2003,1546403
116022,upper_middle_income_typo,81,Male,2004,1631677
116024,upper_middle_income,81,Male,2006,1862049
116025,upper_middle_income,81,Male,2007,1925576
116027,upper_middle_income,81,Male,2009,2144745
116028,upper_middle_income,81,Male,2010,2221629
116029,upper_middle_income,81,Male,2011,2305967
116030,upper_middle_income,81,Male,2012,2369999
116031,upper_middle_income,81,Male,2013,2430436
116032,upper_middle_income,81,Male,2014,2553133
116033,upper_middle_income,81,Male,2015,2636214
116034,upper_middle_income,81,Male,2016,2713644
116035,upper_middle_income_typo,81,Male,2017,2813682
116037,upper_middle_income,81,Male,2019,2998164
116038,upper_middle_income,81,Male,2020,3005163
116039,upper_middle_income,81,Male,2021,3040087
116040,upper_middle_income,81,Non-binary,2022,3120411
116041,upper_middle_income,81,Male,2023,3124852
116042,upper_middle_income,81,Male,2024,3106974
116044,upper_middle_income,81,Male,2026,3369035
116045,upper_middle_income_typo,81,Male,2027,3641108
116046,upper_middle_income,81,Male,2028,3959156
116047,upper_middle_income,81,Non-binary,2029,4237075
116048,upper_middle_income,81,Non-binary,2030,4543287
116049,upper_middle_income_typo,81,Male,2031,4979034
116050,upper_middle_income,81,Male,2032,5304202
116051,upper_middle_income,81,Male,2033,5704973
116052,upper_middle_income,81,Male,2034,6012299
116053,upper_middle_income,81,Male,2035,6176676
116055,upper_middle_income,81,Male,2037,6559394
116056,upper_middle_income,81,Male,2038,6799319
116058,upper_middle_income,81,Male,2040,6333448
116059,upper_middle_income,81,Male,2041,6071694
116060,upper_middle_income,81,Male,2042,6086568
116061,upper_middle_income,81,Male,2043,7204227
116062,upper_middle_income,81,Male,2044,9132166
116063,upper_middle_income,81,Male,2045,9651817
116064,upper_middle_income,81,Male,2046,9485340
116065,upper_middle_income,81,Male,2047,9576036
116066,upper_middle_income,81,Male,2048,9488027
116068,upper_middle_income,81,Male,2050,10614899
116069,upper_middle_income,81,Male,2051,10853238
116070,upper_middle_income,81,Male,2052,10961135
116071,upper_middle_income,81,Male,2053,10845390
116072,upper_middle_income,81,Male,2054,10818737
116073,upper_middle_income,81,Male,2055,10669996
116074,upper_middle_income,81,Male,2056,10322616
116075,upper_middle_income,81,Male,2057,10096449
116076,upper_middle_income,81,Male,2058,9956720
116077,upper_middle_income,81,Male,2059,9951675
116079,upper_middle_income_typo,81,Male,2061,10766713
116080,upper_middle_income,81,Male,2062,11167064
116081,upper_middle_income,81,Male,2063,11751229
116082,upper_middle_income,81,Male,2064,11854354
116083,upper_middle_income,81,Non-binary,2065,11848566
116084,upper_middle_income,81,Male,2066,12406264
116086,upper_middle_income_typo,81,Male,2068,13772589
116087,upper_middle_income,81,Male,2069,13983441
116088,upper_middle_income,81,Male,2070,14092221
116089,upper_middle_income,81,Male,2071,14508236
116091,upper_middle_income,81,Male,2073,12774048
116093,upper_middle_income,81,Male,2075,12237139
116095,upper_middle_income,81,Male,2077,12003325
116096,upper_middle_income,81,Male,2078,11850808
116097,upper_middle_income,81,Male,2079,11737964
116099,upper_middle_income_typo,81,Male,2081,11832823
116101,upper_middle_income,81,Male,2083,11715435
116104,upper_middle_income,81,Male,2086,12039055
116105,upper_middle_income,81,Male,2087,12225174
116107,upper_middle_income,81,Male,2089,12800348
116108,upper_middle_income,81,Male,2090,13113267
116109,upper_middle_income,81,Male,2091,13278670
116110,upper_middle_income,81,Male,2092,13366900
116111,upper_middle_income,81,Male,2093,13776044
116112,upper_middle_income,81,Male,2094,13982928
116113,upper_middle_income,81,Male,2095,13978154
116114,upper_middle_income,81,Male,2096,13884060
116115,upper_middle_income,81,Male,2097,13785034
116118,upper_middle_income,81,Male,2100,12391381
116119,upper_middle_income,81,Female,1950,584886
116120,upper_middle_income,81,Female,1951,556273
116121,upper_middle_income_typo,81,Female,1952,538463
116122,upper_middle_income_typo,81,Female,1953,533815
116123,upper_middle_income,81,Female,1954,532397
116125,upper_middle_income,81,Female,1956,515054
116126,upper_middle_income,81,Female,1957,517032
116127,upper_middle_income,81,Female,1958,508840
116128,upper_middle_income,81,Female,1959,511659
116129,upper_middle_income,81,Female,1960,506921
116130,upper_middle_income,81,Female,1961,531507
116131,upper_middle_income,81,Female,1962,567943
116132,upper_middle_income,81,Female,1963,579779
116133,upper_middle_income,81,Female,1964,611079
116135,upper_middle_income,81,Female,1966,618425
116136,upper_middle_income,81,Female,1967,640699
116137,upper_middle_income,81,Female,1968,654750
116138,upper_middle_income,81,Female,1969,702432
116139,upper_middle_income,81,Female,1970,728474
116142,upper_middle_income_typo,81,Female,1973,752271
116144,upper_middle_income,81,Female,1975,844463
116146,upper_middle_income,81,Female,1977,920752
116147,upper_middle_income,81,Female,1978,954573
116148,upper_middle_income,81,Female,1979,993618
116149,upper_middle_income,81,Female,1980,1035003
116151,upper_middle_income,81,Female,1982,1241250
116152,upper_middle_income,81,Female,1983,1302374
116154,upper_middle_income,81,Female,1985,1416261
116155,upper_middle_income,81,Female,1986,1465469
116157,upper_middle_income,81,Female,1988,1546380
116158,upper_middle_income,81,Female,1989,1601142
116161,upper_middle_income,81,Female,1992,1767448
116162,upper_middle_income,81,Female,1993,1827811
116163,upper_middle_income_typo,81,Female,1994,1915837
116164,upper_middle_income_typo,81,Female,1995,2004844
116165,upper_middle_income,81,Female,1996,2039411
116167,upper_middle_income,81,Female,1998,1994972
116168,upper_middle_income,81,Female,1999,2049069
116169,upper_middle_income,81,Female,2000,2156160
116170,upper_middle_income,81,Female,2001,2281842
116171,upper_middle_income,81,Female,2002,2384432
116172,upper_middle_income,81,Female,2003,2486533
116173,upper_middle_income,81,Female,2004,2633566
116174,upper_middle_income,81,Female,2005,2824972
116175,upper_middle_income_typo,81,Female,2006,2974815
116176,upper_middle_income,81,Female,2007,3038829
116177,upper_middle_income,81,Non-binary,2008,3136796
116180,upper_middle_income,81,Female,2011,3505414
116181,upper_middle_income,81,Female,2012,3560333
116182,upper_middle_income,81,Female,2013,3624638
116183,upper_middle_income,81,Female,2014,3763945
116184,upper_middle_income,81,Female,2015,3852153
116185,upper_middle_income,81,Female,2016,3997302
116186,upper_middle_income,81,Female,2017,4153718
116188,upper_middle_income,81,Female,2019,4407361
116189,upper_middle_income,81,Female,2020,4429507
116191,upper_middle_income,81,Female,2022,4572424
116193,upper_middle_income,81,Female,2024,4443609
116194,upper_middle_income,81,Female,2025,4528294
116196,upper_middle_income,81,Non-binary,2027,5252563
116197,upper_middle_income,81,Non-binary,2028,5717451
116198,upper_middle_income,81,Female,2029,6143814
116201,upper_middle_income,81,Female,2032,7860225
116202,upper_middle_income,81,Female,2033,8400246
116203,upper_middle_income,81,Female,2034,8794502
116204,upper_middle_income,81,Female,2035,8977040
116206,upper_middle_income,81,Female,2037,9388351
116207,upper_middle_income,81,Female,2038,9645207
116208,upper_middle_income_typo,81,Female,2039,9674033
116209,upper_middle_income,81,Female,2040,8929112
116210,upper_middle_income,81,Female,2041,8551959
116212,upper_middle_income,81,Female,2043,9893220
116213,upper_middle_income,81,Female,2044,12323753
116214,upper_middle_income,81,Female,2045,12930152
116215,upper_middle_income,81,Female,2046,12635583
116216,upper_middle_income,81,Non-binary,2047,12663938
116217,upper_middle_income,81,Female,2048,12473283
116218,upper_middle_income,81,Female,2049,13025334
116219,upper_middle_income,81,Female,2050,13716981
116220,upper_middle_income_typo,81,Female,2051,13924295
116222,upper_middle_income,81,Non-binary,2053,13764874
116224,upper_middle_income,81,Female,2055,13428656
116225,upper_middle_income,81,Female,2056,12953774
116226,upper_middle_income,81,Female,2057,12619401
116227,upper_middle_income,81,Female,2058,12383875
116229,upper_middle_income,81,Female,2060,12671345
116230,upper_middle_income,81,Female,2061,13137240
116231,upper_middle_income,81,Female,2062,13518250
116233,upper_middle_income,81,Non-binary,2064,14166144
116234,upper_middle_income,81,Female,2065,14086729
116235,upper_middle_income,81,Female,2066,14627641
116236,upper_middle_income,81,Female,2067,15267548
116237,upper_middle_income,81,Female,2068,15918188
116238,upper_middle_income,81,Female,2069,16029589
116239,upper_middle_income,81,Female,2070,16022207
116241,upper_middle_income,81,Non-binary,2072,15546107
116242,upper_middle_income,81,Female,2073,14275136
116243,upper_middle_income,81,Female,2074,13789703
116244,upper_middle_income,81,Female,2075,13497710
116245,upper_middle_income,81,Female,2076,13300233
116246,upper_middle_income,81,Female,2077,13088791
116247,upper_middle_income_typo,81,Female,2078,12857696
116248,upper_middle_income,81,Female,2079,12683500
116249,upper_middle_income,81,Female,2080,12560960
116250,upper_middle_income,81,Female,2081,12663146
116252,upper_middle_income,81,Female,2083,12463487
116254,upper_middle_income,81,Female,2085,12546522
116255,upper_middle_income,81,Female,2086,12711768
116256,upper_middle_income,81,Female,2087,12876705
116258,upper_middle_income,81,Female,2089,13425628
116259,upper_middle_income,81,Female,2090,13724155
116260,upper_middle_income,81,Female,2091,13875705
116261,upper_middle_income,81,Female,2092,13961590
116262,upper_middle_income_typo,81,Female,2093,14360984
116263,upper_middle_income,81,Female,2094,14564259
116265,upper_middle_income,81,Female,2096,14483122
116266,upper_middle_income_typo,81,Female,2097,14391938
116267,upper_middle_income,81,Female,2098,14486132
116270,upper_middle_income,82,Male,1950,305177
116271,upper_middle_income,82,Male,1951,296211
116272,upper_middle_income,82,Male,1952,285048
116273,upper_middle_income,82,Male,1953,277821
116275,upper_middle_income,82,Male,1955,273112
116276,upper_middle_income,82,Male,1956,264182
116278,upper_middle_income,82,Male,1958,255157
116280,upper_middle_income,82,Male,1960,239951
116282,upper_middle_income,82,Male,1962,246248
116284,upper_middle_income,82,Male,1964,263095
116287,upper_middle_income,82,Male,1967,278364
116288,upper_middle_income,82,Male,1968,288713
116289,upper_middle_income,82,Male,1969,297847
116290,upper_middle_income,82,Male,1970,313848
116291,upper_middle_income,82,Male,1971,320483
116293,upper_middle_income,82,Male,1973,326085
116294,upper_middle_income,82,Male,1974,343651
116295,upper_middle_income,82,Male,1975,364639
116296,upper_middle_income,82,Male,1976,377629
116298,upper_middle_income,82,Male,1978,409115
116300,upper_middle_income,82,Male,1980,445232
116301,upper_middle_income,82,Male,1981,465171
116302,upper_middle_income,82,Male,1982,499468
116303,upper_middle_income,82,Male,1983,534363
116304,upper_middle_income,82,Male,1984,563388
116305,upper_middle_income,82,Male,1985,599463
116307,upper_middle_income,82,Male,1987,651113
116308,upper_middle_income,82,Male,1988,678839
116309,upper_middle_income,82,Male,1989,704635
116310,upper_middle_income,82,Male,1990,733764
116312,upper_middle_income,82,Male,1992,811340
116313,upper_middle_income,82,Male,1993,838448
116315,upper_middle_income,82,Non-binary,1995,927907
116316,upper_middle_income,82,Male,1996,984897
116317,upper_middle_income,82,Male,1997,1014517
116318,upper_middle_income,82,Male,1998,1021056
116319,upper_middle_income,82,Male,1999,1046936
116320,upper_middle_income,82,Non-binary,2000,1087412
116322,upper_middle_income,82,Male,2002,1243077
116324,upper_middle_income,82,Male,2004,1380752
116325,upper_middle_income,82,Male,2005,1458892
116326,upper_middle_income,82,Non-binary,2006,1569835
116328,upper_middle_income,82,Male,2008,1727255
116329,upper_middle_income,82,Male,2009,1809921
116331,upper_middle_income,82,Male,2011,1996817
116332,upper_middle_income,82,Male,2012,2074828
116333,upper_middle_income,82,Male,2013,2136045
116334,upper_middle_income,82,Male,2014,2193742
116335,upper_middle_income,82,Male,2015,2307031
116336,upper_middle_income,82,Male,2016,2384062
116337,upper_middle_income,82,Male,2017,2453737
116338,upper_middle_income,82,Male,2018,2547397
116339,upper_middle_income,82,Male,2019,2647207
116341,upper_middle_income,82,Male,2021,2709224
116342,upper_middle_income,82,Male,2022,2746205
116343,upper_middle_income,82,Male,2023,2825168
116344,upper_middle_income,82,Male,2024,2834248
116346,upper_middle_income,82,Male,2026,2915383
116347,upper_middle_income,82,Male,2027,3083303
116348,upper_middle_income,82,Male,2028,3335877
116350,upper_middle_income,82,Male,2030,3890644
116352,upper_middle_income,82,Male,2032,4583086
116353,upper_middle_income,82,Male,2033,4888586
116354,upper_middle_income,82,Non-binary,2034,5264993
116355,upper_middle_income,82,Male,2035,5555462
116356,upper_middle_income,82,Male,2036,5714268
116357,upper_middle_income,82,Male,2037,6011003
116358,upper_middle_income,82,Male,2038,6082729
116359,upper_middle_income,82,Male,2039,6312973
116360,upper_middle_income,82,Male,2040,6378019
116361,upper_middle_income,82,Male,2041,5890808
116362,upper_middle_income_typo,82,Male,2042,5651891
116364,upper_middle_income,82,Male,2044,6724092
116365,upper_middle_income,82,Male,2045,8538323
116366,upper_middle_income,82,Male,2046,9034328
116367,upper_middle_income,82,Male,2047,8887348
116368,upper_middle_income,82,Male,2048,8981536
116369,upper_middle_income,82,Male,2049,8907003
116370,upper_middle_income,82,Male,2050,9387932
116371,upper_middle_income,82,Male,2051,9985705
116372,upper_middle_income,82,Male,2052,10218892
116373,upper_middle_income,82,Male,2053,10328897
116375,upper_middle_income,82,Male,2055,10210485
116378,upper_middle_income,82,Male,2058,9546900
116379,upper_middle_income,82,Male,2059,9420434
116380,upper_middle_income,82,Male,2060,9421662
116381,upper_middle_income,82,Male,2061,9771422
116383,upper_middle_income,82,Male,2063,10598057
116384,upper_middle_income,82,Male,2064,11162241
116385,upper_middle_income_typo,82,Male,2065,11266405
116386,upper_middle_income,82,Male,2066,11267382
116387,upper_middle_income,82,Male,2067,11807241
116388,upper_middle_income,82,Male,2068,12453335
116389,upper_middle_income,82,Male,2069,13129035
116390,upper_middle_income,82,Male,2070,13338659
116391,upper_middle_income,82,Male,2071,13450786
116392,upper_middle_income,82,Male,2072,13857522
116396,upper_middle_income,82,Male,2076,11706732
116397,upper_middle_income,82,Male,2077,11609472
116398,upper_middle_income,82,Male,2078,11493996
116399,upper_middle_income,82,Non-binary,2079,11353026
116401,upper_middle_income,82,Male,2081,11192690
116403,upper_middle_income,82,Male,2083,11386272
116405,upper_middle_income,82,Male,2085,11270735
116406,upper_middle_income,82,Male,2086,11390582
116407,upper_middle_income,82,Male,2087,11574459
116408,upper_middle_income,82,Male,2088,11758638
116409,upper_middle_income,82,Male,2089,12003370
116410,upper_middle_income,82,Male,2090,12322824
116411,upper_middle_income,82,Male,2091,12629870
116414,upper_middle_income,82,Male,2094,13284413
116415,upper_middle_income,82,Male,2095,13489552
116416,upper_middle_income,82,Male,2096,13489887
116417,upper_middle_income_typo,82,Male,2097,13403563
116418,upper_middle_income,82,Male,2098,13313043
116419,upper_middle_income,82,Male,2099,13397884
116423,upper_middle_income,82,Female,1952,468862
116424,upper_middle_income,82,Female,1953,454499
116425,upper_middle_income,82,Female,1954,450963
116427,upper_middle_income,82,Female,1956,440842
116429,upper_middle_income,82,Female,1958,439564
116432,upper_middle_income,82,Female,1961,423826
116435,upper_middle_income,82,Female,1964,497843
116436,upper_middle_income,82,Female,1965,526342
116438,upper_middle_income,82,Female,1967,535016
116439,upper_middle_income,82,Female,1968,555433
116440,upper_middle_income,82,Female,1969,568082
116442,upper_middle_income,82,Female,1971,636221
116443,upper_middle_income,82,Female,1972,623968
116444,upper_middle_income,82,Female,1973,629535
116446,upper_middle_income,82,Female,1975,709465
116447,upper_middle_income,82,Female,1976,744630
116450,upper_middle_income_typo,82,Female,1979,846826
116451,upper_middle_income,82,Female,1980,882181
116452,upper_middle_income,82,Female,1981,921002
116453,upper_middle_income,82,Female,1982,1012239
116455,upper_middle_income,82,Female,1984,1164667
116457,upper_middle_income,82,Female,1986,1270417
116458,upper_middle_income,82,Female,1987,1318035
116460,upper_middle_income,82,Female,1989,1393468
116461,upper_middle_income,82,Female,1990,1443093
116463,upper_middle_income,82,Female,1992,1569534
116465,upper_middle_income,82,Female,1994,1652700
116466,upper_middle_income,82,Female,1995,1735402
116469,upper_middle_income,82,Female,1998,1820882
116470,upper_middle_income,82,Female,1999,1821393
116471,upper_middle_income,82,Female,2000,1872204
116472,upper_middle_income,82,Female,2001,1972616
116473,upper_middle_income,82,Female,2002,2090865
116475,upper_middle_income,82,Female,2004,2283093
116476,upper_middle_income,82,Female,2005,2420737
116477,upper_middle_income,82,Female,2006,2599475
116478,upper_middle_income,82,Female,2007,2740503
116482,upper_middle_income,82,Female,2011,3155250
116483,upper_middle_income,82,Female,2012,3246873
116486,upper_middle_income,82,Female,2015,3500706
116488,upper_middle_income_typo,82,Female,2017,3725806
116491,upper_middle_income,82,Female,2020,4113050
116492,upper_middle_income,82,Female,2021,4119318
116493,upper_middle_income,82,Female,2022,4173743
116494,upper_middle_income,82,Female,2023,4278262
116496,upper_middle_income,82,Female,2025,4165907
116498,upper_middle_income,82,Female,2027,4522003
116500,upper_middle_income,82,Female,2029,5384519
116503,upper_middle_income,82,Female,2032,6969045
116504,upper_middle_income,82,Female,2033,7425845
116505,upper_middle_income,82,Female,2034,7942556
116506,upper_middle_income,82,Female,2035,8321394
116507,upper_middle_income,82,Female,2036,8499763
116508,upper_middle_income,82,Female,2037,8868350
116509,upper_middle_income,82,Female,2038,8900681
116510,upper_middle_income,82,Female,2039,9150549
116511,upper_middle_income,82,Female,2040,9182795
116512,upper_middle_income,82,Female,2041,8477496
116513,upper_middle_income,82,Female,2042,8122157
116515,upper_middle_income,82,Female,2044,9412230
116516,upper_middle_income_typo,82,Female,2045,11739975
116517,upper_middle_income,82,Female,2046,12326149
116518,upper_middle_income,82,Female,2047,12051633
116519,upper_middle_income,82,Female,2048,12085784
116520,upper_middle_income_typo,82,Female,2049,11909757
116521,upper_middle_income,82,Female,2050,12445411
116522,upper_middle_income,82,Female,2051,13114950
116523,upper_middle_income,82,Female,2052,13320338
116524,upper_middle_income,82,Female,2053,13379160
116525,upper_middle_income,82,Female,2054,13180181
116527,upper_middle_income,82,Female,2056,12869294
116531,upper_middle_income,82,Female,2060,11819043
116533,upper_middle_income,82,Female,2062,12620519
116534,upper_middle_income,82,Female,2063,12993743
116536,upper_middle_income,82,Non-binary,2065,13629735
116537,upper_middle_income_typo,82,Female,2066,13558192
116538,upper_middle_income,82,Female,2067,14086890
116539,upper_middle_income,82,Female,2068,14711999
116540,upper_middle_income,82,Non-binary,2069,15348448
116541,upper_middle_income,82,Female,2070,15463228
116542,upper_middle_income,82,Female,2071,15462936
116545,upper_middle_income,82,Female,2074,13788166
116546,upper_middle_income_typo,82,Female,2075,13323584
116547,upper_middle_income,82,Female,2076,13046054
116549,upper_middle_income,82,Female,2078,12659901
116550,upper_middle_income,82,Female,2079,12440697
116551,upper_middle_income,82,Female,2080,12276223
116552,upper_middle_income,82,Female,2081,12161649
116554,upper_middle_income,82,Female,2083,12256970
116555,upper_middle_income,82,Female,2084,12080637
116556,upper_middle_income,82,Female,2085,12074019
116558,upper_middle_income,82,Female,2087,12334428
116560,upper_middle_income,82,Female,2089,12728495
116561,upper_middle_income,82,Female,2090,13041504
116562,upper_middle_income,82,Female,2091,13336659
116563,upper_middle_income,82,Female,2092,13488501
116564,upper_middle_income,82,Female,2093,13575968
116565,upper_middle_income,82,Female,2094,13970101
116566,upper_middle_income,82,Female,2095,14172895
116567,upper_middle_income,82,Female,2096,14179426
116568,upper_middle_income,82,Female,2097,14102473
116570,upper_middle_income,82,Female,2099,14116279
116574,upper_middle_income_typo,83,Male,1952,239838
116575,upper_middle_income,83,Male,1953,231283
116576,upper_middle_income,83,Male,1954,225928
116577,upper_middle_income,83,Male,1955,223641
116578,upper_middle_income,83,Male,1956,221289
116579,upper_middle_income,83,Male,1957,214263
116581,upper_middle_income,83,Male,1959,205763
116582,upper_middle_income,83,Male,1960,197002
116583,upper_middle_income,83,Male,1961,190773
116586,upper_middle_income,83,Non-binary,1964,211459
116587,upper_middle_income,83,Male,1965,215287
116589,upper_middle_income,83,Male,1967,227012
116590,upper_middle_income,83,Male,1968,230671
116591,upper_middle_income,83,Male,1969,239634
116592,upper_middle_income,83,Male,1970,247617
116593,upper_middle_income,83,Male,1971,261922
116594,upper_middle_income,83,Male,1972,268458
116595,upper_middle_income,83,Male,1973,267064
116596,upper_middle_income,83,Male,1974,274252
116597,upper_middle_income,83,Male,1975,289007
116598,upper_middle_income,83,Male,1976,30621300
116599,upper_middle_income,83,Male,1977,317423
116601,upper_middle_income,83,Male,1979,345306
116602,upper_middle_income,83,Male,1980,358766
116603,upper_middle_income,83,Male,1981,375824
116604,upper_middle_income,83,Male,1982,394036
116605,upper_middle_income,83,Male,1983,423951
116606,upper_middle_income,83,Male,1984,454146
116609,upper_middle_income,83,Male,1987,535197
116610,upper_middle_income,83,Male,1988,556860
116611,upper_middle_income,83,Male,1989,582050
116612,upper_middle_income,83,Male,1990,604547
116614,upper_middle_income,83,Male,1992,663452
116615,upper_middle_income,83,Male,1993,698324
116616,upper_middle_income,83,Male,1994,722362
116618,upper_middle_income,83,Male,1996,804335
116622,upper_middle_income,83,Male,2000,917260
116623,upper_middle_income,83,Male,2001,954879
116624,upper_middle_income,83,Male,2002,1014505
116625,upper_middle_income,83,Male,2003,1094922
116626,upper_middle_income,83,Male,2004,1163515
116627,upper_middle_income,83,Male,2005,1220080
116628,upper_middle_income_typo,83,Male,2006,1291008
116630,upper_middle_income,83,Male,2008,1480861
116632,upper_middle_income,83,Male,2010,1607975
116634,upper_middle_income,83,Male,2012,1776764
116635,upper_middle_income,83,Male,2013,1849304
116636,upper_middle_income,83,Male,2014,1906465
116637,upper_middle_income,83,Non-binary,2015,1960296
116638,upper_middle_income,83,Male,2016,2063433
116639,upper_middle_income,83,Male,2017,2132179
116642,upper_middle_income,83,Male,2020,2371342
116644,upper_middle_income,83,Male,2022,2419948
116645,upper_middle_income,83,Male,2023,2457590
116646,upper_middle_income,83,Male,2024,2533397
116647,upper_middle_income,83,Male,2025,2552320
116649,upper_middle_income,83,Male,2027,2641323
116650,upper_middle_income,83,Male,2028,2797134
116651,upper_middle_income,83,Male,2029,3029680
